,input,label
6780," In Mexico, posadas are part of what has recently been called The Guadalupe-Reyes Marathon.Las Posadas is a novenario (nine days of religious observance) celebrated chiefly in Mexico and by Mexican-Americans in the United States, beginning December 16 and ending December 24.",supported
6781,"Multi-key quicksort, also known as three-way radix quicksort, is an algorithm for sorting strings.Sir Charles Antony Richard Hoare FRS FREng (born 11 January 1934), commonly known as Tony Hoare or C. A. R. Hoare, is a British computer scientist. He developed the sorting algorithm quicksort in 1959/1960.",supported
6782," Festival's private label brands are supplied by SuperValu, with the majority under their Essential Everyday label.SuperValu, Inc. is an American retailing company.",supported
6783," JAL group companies include Japan Airlines, J-Air, JAL Express, Japan Air Commuter, Japan Transocean Air and Ryukyu Air Commuter for domestic feeder services; and JAL Cargo for cargo and mail services.J-Air Co., Ltd. (株式会社ジェイエア , Kabushiki-gaisha Jei Ea ) , is a regional commuter airline with its headquarters in the Terminal Building in Nagoya Airfield and in Toyoyama, Nishikasugai District, Aichi, Japan and its main hub at Nagoya Airfield.",supported
6784," Striker Roque Santa Cruz, a summer signing from Bayern Munich, had the season of his life, scoring 19 league goals, making up for Benni McCarthy's loss of form.Roque Luis Santa Cruz Cantero (] ; born 16 August 1981) is a Paraguayan footballer who plays as a striker for Primera División Paraguaya club Olimpia Asunción.",supported
6785,"Brian Percival is a British film director, known for his work on the British television series ""Downton Abbey"" and ""North & South"", as well as the feature film ""The Book Thief"". The film is based on the 2005 novel ""The Book Thief"" by Markus Zusak and adapted by Michael Petroni.",supported
6786,"Train Advise Assist Command – South (TAAC – South) is a multinational military formation, part of NATO's Resolute Support Mission within Afghanistan.Resolute Support Mission or Operation Resolute Support is a NATO-led train, advise and assist mission consisting of over 13,000 troops in the Islamic Republic of Afghanistan, which began on January 1, 2015.",supported
6787,"Na Fianna Éireann (The Fianna of Ireland), known as the Fianna, is an Irish nationalist youth organisation founded by Bulmer Hobson and Constance Markievicz in 1909.Constance Georgine Markievicz, known as Countess Markievicz (Polish: ""Markiewicz"" ] ; née Gore-Booth; 4 February 1868 – 15 July 1927) was an Irish Sinn Féin and Fianna Fáil politician, revolutionary nationalist, suffragette and socialist. In December 1918, she was the first woman elected to the British House of Commons, though she did not take her seat and, along with the other Sinn Féin TDs, formed the first Dáil Éireann.",supported
6788," At the end of the American Civil War, twelve-year-old Will is left to live with his aunt and uncle.The American Civil War (commonly known as the ""Civil War"" in the United States) was fought in the United States from 1861 to 1865.",supported
6789, It is the second film to be distributed by The Weinstein Company under the Dimension Films brand.Dimension Films is an American film production company and independent film distribution label formerly owned by The Walt Disney Studios and now owned by The Weinstein Company.,supported
6790,"Istanbul University (Turkish: ""İstanbul Üniversitesi"" ) is a prominent Turkish university located in Istanbul.Aşiyan Museum (Turkish: ""Aşiyan Müzesi"" ) is the house of famous Turkish poet Tevfik Fikret (1867-1915) at Aşiyan neighborhood of Beşiktaş district in Istanbul.",supported
6791,"The 25th TCA Awards were presented by the Television Critics Association. Chelsea Handler hosted the ceremony on August 1 at the Huntington Hotel and Spa in Pasadena, Calif.Chelsea Joy Handler (born February 25, 1975) is an American comedian, actress, writer, television host, and producer.",supported
6792,"Karidja Touré (born 14 February 1994) is a French actress best known for starring in the film ""Girlhood"".Girlhood (French: Bande de filles , ""Gang of Girls"") is a 2014 French drama film directed by Céline Sciamma, starring Karidja Touré.",supported
6793,"Charles Robinson, Jr. (November 6, 1829 – July 30, 1891) was a Massachusetts politician who served as the eighth mayor of Charlestown, Massachusetts.Charlestown is the oldest neighborhood in Boston, Massachusetts, United States. Charlestown was laid out in 1629 by engineer Thomas Graves, one of its early settlers, in the reign of Charles I of England.",supported
6794,"Frank Russell Capra (born Francesco Rosario Capra; May 18, 1897September 3, 1991) was an Italian-American film director, producer and writer who became the creative force behind some of the major award-winning films of the 1930s and 1940s.Kenneth Oscar ""Ken"" Mora (born December 17, 1960) is an American screenplay writer, director, producer, editor, and voice actor.",supported
6795,"Phyllogomphus selysi is a species of dragonfly in the family Gomphidae. It is found in Angola, Botswana, Cameroon, the Republic of the Congo, the Democratic Republic of the Congo, Kenya, Malawi, Mozambique, Namibia, South Africa, Tanzania, Uganda, Zambia, Zimbabwe, and possibly Burundi. It is the seventh-largest country in Africa and is bordered by Namibia to the south, the Democratic Republic of the Congo to the north, Zambia to the east, and the Atlantic Ocean to west. The capital and largest city of Angola is Luanda.",supported
6796,"The Rhode Island Gulls were a team in the United States Basketball League (USBL). They have many notable former players such as Manute Bol, Spud Webb, John ""Hot Rod"" Williams, Muggsy Bogues, Robert Rose, and Dick Johnson from Warwick, Rhode Island. The shortest player ever to play in the National Basketball Association, the 5 ft Bogues played point guard for four teams during his 14-season career in the NBA.",supported
6797," Notable practitioners of Afro-Surrealism include Bob Kaufman, Krista Franklin, Kool Keith, Samuel R. Delany, Roman Bearden and Deana Lawson.Keith Thornton (born October 7, 1963), better known by his stage name Kool Keith, is an American rapper from The Bronx, New York known for his surreal, abstract and often profane or incomprehensible lyrics.",supported
6798,"Cardillac is an opera by Paul Hindemith in three acts and four scenes.La donna del lago (The Lady of the Lake) is an opera composed by Gioachino Rossini with a libretto by Andrea Leone Tottola (whose verses are described as ""limpid"" by one critic) based on the French translation of ""The Lady of the Lake"", a narrative poem written in 1810 by Sir Walter Scott, whose work continued to popularize the image of the romantic highlands.",supported
6799," The series follows a girl called Mei Ashley (Katie Leung) who discovers that she has a brother, Li Jun (Sebastian So) that she never knew about and that he is due to be sentenced to death for a murder he did not commit. She played Cho Chang, the first love interest for lead character Harry Potter in the Harry Potter film series.",supported
6800,"Fort James is a fort in Accra, Ghana.Ussher Fort is a fort in Accra, Ghana.",supported
6801," His 1980 play ""The Don Juan and the Non-Don Juan"" was first performed at the New York Shakespeare Festival as part of the Poets at the Public Series. Staged readings of the play have featured actors Richard Dreyfuss, Keith Carradine, Wallace Shawn, Jill Eikenberry, Larry Pine, and Mimi Kennedy.Wallace Michael Shawn (born November 12, 1943) is an American actor, voice actor, playwright, essayist and comedian. His film roles have included those of Wally Shawn in the Louis Malle-directed comedy-drama ""My Dinner with Andre"" (1981), Vizzini in ""The Princess Bride"" (1987), Ezra in ""The Haunted Mansion"", providing the voice of Rex in the ""Toy Story"" franchise, providing the voice of Gilbert Huph in ""The Incredibles"" (2004), and providing the voice of Calico in """" (2010).",supported
6802," It is largely located in the province of Groningen, but a few houses of the villages are in the municipality of Opsterland in Friesland.Groningen (] ; Gronings: ""Grönnen"" or ""Grunn""; West Frisian: ""Grinslân"" ) is the northeasternmost province of the Netherlands.",supported
6803,"Cindy Williams (born 1963) is an award-winning news anchor with WCSH 6 in Portland, Maine. Licensed to Portland, it broadcasts a high definition digital signal on UHF channel 44 (or virtual channel 6 via PSIP) from a transmitter on Winn Mountain in Sebago.",supported
6804," The guitar style of (lead singer and songwriter) Ben Whitesides and the second guitarist rejects a traditional rhythm & lead style for more scale exploration and includes elements of call and response. Ben Whitesides is the son of George M. Whitesides, one of the most decorated and wealthy chemists in the world.George McClelland Whitesides (born August 3, 1939) is an American chemist and professor of chemistry at Harvard University.",supported
